"3-комн. кв., 65,4 м², 2/9 этаж",https://kaluga.cian.ru/sale/flat/209835026/,"Калужская область, Калуга, Октябрьский, Отбойная улица, 18/2",3 400 000 ₽
"3-комн. кв., 64 м², 5/9 этаж",https://kaluga.cian.ru/sale/flat/226884542/,"Калужская область, Калуга, Московский, бульвар Моторостроителей, 12",3 650 000 ₽
"3-комн. кв., 71,8 м², 1/9 этаж",https://kaluga.cian.ru/sale/flat/229227319/,"Калужская область, Калуга, Октябрьский, мкр. Северный, улица Калужского Ополчения, 7",3 750 000 ₽
"3-комн. кв., 74 м², 4/5 этаж",https://kaluga.cian.ru/sale/flat/229331360/,"Калужская область, Калуга, Октябрьский, мкр. 906-я база, улица 40-летия Октября, 4",3 874 000 ₽
"3-комн. кв., 76,3 м², 2/5 этаж",https://kaluga.cian.ru/sale/flat/229331362/,"Калужская область, Калуга, Октябрьский, мкр. 906-я база, улица 40-летия Октября, 4",4 064 000 ₽
"3-комн. кв., 65 м², 3/9 этаж",https://kaluga.cian.ru/sale/flat/220780722/,"Калужская область, Калуга, Московский, улица Билибина, 17",4 100 000 ₽
"3-комн. кв., 82 м², 6/18 этаж",https://kaluga.cian.ru/sale/flat/222966266/,"Калужская область, Калуга, Ленинский, мкр. Правград, улица 65 лет Победы, 45",4 350 000 ₽
"3-комн. кв., 83,9 м², 2/9 этаж",https://kaluga.cian.ru/sale/flat/219118605/,"Калужская область, Калуга, Октябрьский, мкр. Северный, улица Калужского Ополчения, 5",4 500 000 ₽
"3-комн. кв., 79 м², 8/9 этаж",https://kaluga.cian.ru/sale/flat/230283640/,"Калужская область, Калуга, Ленинский, проезд 3-й Академический, 4",4 600 000 ₽
"3-комн. кв., 90 м², 4/9 этаж",https://kaluga.cian.ru/sale/flat/222333784/,"Калужская область, Калуга, Московский, бульвар Моторостроителей, 3",4 700 000 ₽
"3-комн. кв., 90 м², 17/18 этаж",https://kaluga.cian.ru/sale/flat/225243346/,"Калужская область, Калуга, Московский, мкр. 30-й, улица Кибальчича, 2",5 100 000 ₽
"3-комн. кв., 79,4 м², 3/19 этаж",https://kaluga.cian.ru/sale/flat/231018306/,"Калужская область, Калуга, Ленинский, мкр. Правград, улица 65 лет Победы, 43",5 350 000 ₽
"3-комн. кв., 99,98 м², 2/9 этаж",https://kaluga.cian.ru/sale/flat/229333755/,"Калужская область, Калуга, Московский, Высокая улица, 2А",5 898 820 ₽
"3-комн. кв., 100 м², 3/9 этаж",https://kaluga.cian.ru/sale/flat/227905222/,"Калужская область, Калуга, Московский, Высокая улица, 2",5 898 820 ₽
"3-комн. кв., 77 м², 2/5 этаж",https://kaluga.cian.ru/sale/flat/226720836/,"Калужская область, Калуга, Ленинский, улица Космонавта Комарова, 30",6 000 000 ₽
"3-комн. кв., 82,8 м², 6/9 этаж",https://kaluga.cian.ru/sale/flat/221600560/,"Калужская область, Калуга, Октябрьский, улица Суворова, 147",6 000 000 ₽
"3-комн. кв., 90 м², 7/10 этаж",https://kaluga.cian.ru/sale/flat/229357860/,"Калужская область, Калуга, проезд Тарусский",6 500 000 ₽
"3-комн. кв., 89,4 м², 2/9 этаж",https://kaluga.cian.ru/sale/flat/229333841/,"Калужская область, Калуга, Ленинский, Николо-Козинская улица, 52",6 705 000 ₽
"3-комн. кв., 92 м², 4/5 этаж",https://kaluga.cian.ru/sale/flat/226884540/,"Калужская область, Калуга, Ленинский, улица Луначарского, 11/1",6 850 000 ₽
"3-комн. кв., 94 м², 2/9 этаж",https://kaluga.cian.ru/sale/flat/226719625/,"Калужская область, Калуга, Московский, Московская улица, 184к1",7 200 000 ₽
"3-комн. кв., 93 м², 4/5 этаж",https://kaluga.cian.ru/sale/flat/226286636/,"Калужская область, Калуга, Ленинский, улица Луначарского, 41",7 300 000 ₽
"3-комн. кв., 124,6 м², 4/5 этаж",https://kaluga.cian.ru/sale/flat/229331389/,"Калужская область, Калуга, Ленинский, Заречная улица, 18В",7 476 000 ₽
"3-комн. кв., 101 м², 2/10 этаж",https://kaluga.cian.ru/sale/flat/229350801/,"Калужская область, Калуга, Московский, улица Труда",8 000 000 ₽
"3-комн. кв., 88 м², 10/10 этаж",https://kaluga.cian.ru/sale/flat/228141613/,"Калужская область, Калуга, Ленинский, Старообрядческий переулок, 23",8 300 000 ₽
"3-комн. кв., 50,2 м², 1/2 этаж",https://kaluga.cian.ru/sale/flat/228955127/,"Калужская область, Калуга, Октябрьский, улица Учхоз, 32",500 000 ₽
"3-комн. кв., 64,4 м², 2/3 этаж",https://kaluga.cian.ru/sale/flat/228964510/,"Калужская область, Калуга, Московский, мкр. Железняки, улица Южная, 4",1 100 000 ₽
"3-комн. кв., 81 м², 2/2 этаж",https://kaluga.cian.ru/sale/flat/229350700/,"Калужская область, Калуга, Ленинский, мкр. Куровской, улица Мира",1 300 000 ₽
"3-комн. кв., 53,2 м², 1/5 этаж",https://kaluga.cian.ru/sale/flat/225007802/,"Калужская область, Калуга, Московский, мкр. Силикатный, Карачевская улица, 19к1",1 450 000 ₽
"3-комн. кв., 60 м², 2/2 этаж",https://kaluga.cian.ru/sale/flat/229345150/,"Калужская область, Калуга, Ленинский, мкр. Куровской, улица Мира",1 500 000 ₽
"3-комн. кв., 60 м², 2/2 этаж",https://kaluga.cian.ru/sale/flat/187156111/,"Калужская область, Калуга, Ленинский, мкр. Куровской, улица Мира, 2",1 600 000 ₽
"3-комн. кв., 54,3 м², 1/2 этаж",https://kaluga.cian.ru/sale/flat/219787939/,"Калужская область, Калуга, Ленинский, мкр. Калуга-2, Привокзальная улица, 15к1",1 600 000 ₽
"3-комн. кв., 38,3 м², 1/2 этаж",https://kaluga.cian.ru/sale/flat/228954983/,"Калужская область, Калуга, Октябрьский, улица Радищева, 7",1 600 000 ₽
"3-комн. кв., 54,3 м², 2/2 этаж",https://kaluga.cian.ru/sale/flat/229350722/,"Калужская область, Калуга, Ленинский, улица Салтыкова-Щедрина",1 600 000 ₽
"3-комн. кв., 59,4 м², 3/5 этаж",https://kaluga.cian.ru/sale/flat/229350686/,"Калужская область, Калуга, Ленинский, мкр. Куровской, Строительная улица",1 650 000 ₽
"3-комн. кв., 54,3 м², 1/2 этаж",https://kaluga.cian.ru/sale/flat/229512877/,"Калужская область, Калуга, Ленинский, мкр. Калуга-2, Привокзальная улица, 15к1",1 650 000 ₽
"3-комн. кв., 57 м², 1/2 этаж",https://kaluga.cian.ru/sale/flat/204316933/,"Калужская область, Калуга, Ленинский, Знаменская улица, 63",1 700 000 ₽
"3-комн. кв., 58,9 м², 1/2 этаж",https://kaluga.cian.ru/sale/flat/229512387/,"Калужская область, Калуга, Ленинский, Знаменская улица, 59",1 700 000 ₽
"3-комн. кв., 59,4 м², 3/5 этаж",https://kaluga.cian.ru/sale/flat/229513021/,"Калужская область, Калуга, Ленинский, мкр. Куровской, Строительная улица, 1Г",1 700 000 ₽
"3-комн. кв., 49 м², 5/5 этаж",https://kaluga.cian.ru/sale/flat/229359044/,"Калужская область, Калуга, Ленинский, мкр. Куровской, улица Петра Семенова",1 700 000 ₽
"3-комн. кв., 57,3 м², 5/5 этаж",https://kaluga.cian.ru/sale/flat/218794629/,"Калужская область, Калуга, Ленинский, пос. Резвань, Буровая улица, 3",1 750 000 ₽
"3-комн. кв., 59 м², 2/5 этаж",https://kaluga.cian.ru/sale/flat/230892865/,"Калужская область, Калуга, Ленинский, мкр. Куровской, Строительная улица, 1Г",1 750 000 ₽
"3-комн. кв., 47 м², 2/2 этаж",https://kaluga.cian.ru/sale/flat/224798228/,"Калужская область, Калуга, Ленинский, улица Суворова, 154",1 800 000 ₽
